ID,duration,wav,words
11051,3.66,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_292.wav,chỉ đơn giản là tôi không còn hứng thú rèn luyện quần vợt nữa
11052,3.62,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_293.wav,máy móc phải tháo rời từng linh kiện đưa qua tường vào hồ
11053,4.19,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_294.wav,thầy bảo cô nhờ sang nhà chỉ thư pháp thầy thật thà ai chả biết
11054,3.81,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_295.wav,chỉ khi nào bệnh có triệu chứng nặng họ mới đưa con đến bệnh viện
11055,4.0,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_296.wav,ông ba phước còn kể cho tôi nghe nguồn gốc hình thành nghĩa địa này
11056,3.37,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_297.wav,hà nội bây giờ còn giữ được hà nội là nhờ những ngõ
11057,3.56,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_298.wav,phát triển hạ tầng viễn thông rối bời giá cho thuê cột điện
11058,2.81,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_299.wav,thời phim mì ăn liền huyền chạy show không thua gì
11059,3.5,vivos/train/waves/VIVOSSPK44/VIVOSSPK44_300.wav,tỷ lệ này đã gia tăng nhanh chóng một cách đáng báo động
11060,4.44,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_001.wav,bà thái hồng một giảng viên đại học là một trường hợp điển hình
11061,4.69,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_002.wav,cả ngày triển lãm một số sản phẩm nghệ thuật truyền thống nhật bản
11062,5.06,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_003.wav,gạt tay chàng ra mình chẳng buồn kể chuyện cho chàng nữa
11063,3.91,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_004.wav,khi tư vấn thì mọi người đều nói đem mẹ đến bệnh viện
11064,3.87,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_005.wav,nhưng chỉ qua ngày đầu tiên các chiến sĩ đã thích ứng dần
11065,5.06,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_006.wav,cặp mắt sáng luôn mở to thông minh nay sâu trũng quầng thâm
11066,4.0,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_007.wav,dù thế nội công của cô khi diễn thuyết thật tuyệt vời
11067,4.53,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_008.wav,tại sao anh lại không tích cực đấu tranh cho tình yêu của chính mình
11068,4.5,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_009.wav,đây cũng là khoản thu đáng kể để hỗ trợ khoản bù lỗ
11069,4.81,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_010.wav,bạn có thể mất vài ngày thậm chí vài tuần nếu chơi chế độ này
11070,4.44,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_011.wav,một góc vịnh lăng cô nhìn từ chân đèo hải vân ảnh thái lộc
11071,4.47,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_012.wav,như thế để chọn thi trường nào thì phải biết nên làm việc gì
11072,3.91,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_013.wav,chỉ có các lễ phục này mới mang ảnh hưởng của phương bắc
11073,3.56,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_014.wav,tôi sẽ chờ cho đến khi nào cô tin điều đó
11074,4.22,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_015.wav,cô luôn tự hào mình là người đem vẻ đẹp đến cho khu phố
11075,4.06,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_016.wav,các không gian chức năng đều tiếp cận với những khu vườn này
11076,3.81,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_017.wav,đà nẵng xây dựng rạp xiếc hiện đại bậc nhất khu vực
11077,4.12,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_018.wav,thú thật tôi cũng buồn nhưng nghệ thuật luôn là sự lệch chuẩn
11078,4.28,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_019.wav,tăng thanh hà vào vai nhân vật mang tên này trong phim hương phù sa
11079,5.06,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_020.wav,các cháu rạn da đầu gối ở đằng sau chân ở lưng cột sống
11080,4.94,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_021.wav,nếu anh đã làm hợp đồng chuyển nhượng quyền sử dụng đất với ông t
11081,4.0,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_022.wav,điều này thuộc trách nhiệm của cơ quan điều tra ông nam nói
11082,4.12,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_023.wav,người chủ cửa hàng gật gù rồi huýt sáo ra hiệu
11083,3.81,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_024.wav,chị ấy có nhiều cách thể hiện nữ tính rất riêng
11084,3.87,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_025.wav,sửa sai dùng một chiếc gương lớn để cạnh cửa sổ
11085,4.06,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_026.wav,và vận may không phải là bạn đồng hành suốt đời của con người
11086,3.5,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_027.wav,ba mươi là ba mươi chỉ trả tiền không trả hàng
11087,4.0,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_028.wav,nga khó chịu cố vụt khỏi với ý nghĩ lẩm cẩm quá
11088,3.31,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_029.wav,cuộc sống sẽ trở nên nhàm chán nếu không còn bí mật
11089,4.37,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_030.wav,việc ngầm hóa riêng lẻ là không phù hợp với chủ trương chung
11090,4.37,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_031.wav,có điểm chuẩn riêng cho từng khối thi và từng đối tượng nam nữ
11091,3.94,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_032.wav,nội dung chúng ta vừa hoàn thành xong vấn đề thời gian
11092,4.78,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_033.wav,vốn tính cẩn thận anh ăn cơm do vợ nấu và luôn giữ sạch sẽ
11093,4.25,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_034.wav,đều ở gần đến mức giơ tay ra tôi có thể chạm vào
11094,3.81,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_035.wav,quân nổi dậy hiện có chín người và bảy khẩu súng trường
11095,3.19,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_036.wav,suốt cả chặng đường hai người trò chuyện khá thân mật
11096,5.56,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_037.wav,văn minh đô thị chuyển biến chậm vì phạt chưa nghiêm
11097,3.81,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_038.wav,có phải làm đơn xin thôi việc khi công ty bị bán
11098,4.0,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_039.wav,trong số những người trốn nợ không phải ai cũng như t
11099,3.44,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_040.wav,thưa ông là ai ở đâu ra mà tới kiếm ông thủ khoa
11100,3.62,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_041.wav,tuổi trẻ trích đăng một số nội dung được điều chỉnh
11101,3.37,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_042.wav,nhận định đó bị bỏ lửng mà không hề được chứng minh
11102,3.72,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_043.wav,anh là anh họ tôi dĩ nhiên chúng tôi không lấy được nhau
11103,5.5,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_044.wav,tài em minh phương và tấn tài di chuyển không hợp lý trong hiệp một
11104,3.97,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_045.wav,còn biện pháp nào hiệu quả hơn để làm răng trắng hơn không
11105,4.41,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_046.wav,con yêu bố dù rằng con sẽ không bao giờ gặp bố
11106,3.62,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_047.wav,ban đầu họ dùng thuốc diệt kiến trừ sâu rải xuống
11107,4.44,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_048.wav,người ta nghĩ thế và bỏ mặc mình làm tù binh cho những thói xấu
11108,3.19,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_049.wav,một trong những thú vui khi đi du lịch là mua sắm
11109,4.37,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_050.wav,trong nhóm hành khách trên có một phụ nữ trẻ mang bầu giống như tôi
11110,3.59,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_051.wav,tìm kiếm chính là phần được quan tâm nhất của vụ sáp nhập
11111,4.06,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_052.wav,họ là bạn tôi và là độc giả của cuốn nỗi buồn chiến tranh
11112,4.06,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_053.wav,tâm hồn tuổi mới lớn thật nhiều nỗi niềm nhất lại là những thiếu nữ
11113,4.19,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_054.wav,bà lại tranh thủ nấu một nồi xôi để sáng hôm sau gánh đi bán
11114,4.0,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_055.wav,có ruộng rồi sáu đức và vợ con lăn ra làm
11115,4.5,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_056.wav,có em điều kiện khá giả cũng có em hoàn cảnh gia đình khó khăn
11116,3.56,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_057.wav,chị lo từng miếng ăn giấc ngủ khi chồng chạy xe ôm
11117,4.56,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_058.wav,quyền anh quốc tế giải vô địch thể dục dụng cụ thế giới
11118,4.06,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_059.wav,kết quả không có sai phạm nào về đề thi cả
11119,4.19,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_060.wav,nhiều trường hợp nhập viện muộn đang trong tình trạng hết sức nguy kịch
11120,3.69,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_061.wav,cô bỏ thời gian đi nhiều tỉnh thành để được hiểu thêm về việt nam
11121,3.37,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_062.wav,ít ra nhờ vậy mà tôi không còn phải dùng đến bản đồ nữa
11122,3.31,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_063.wav,đây là câu hỏi sự kiện này diễn ra vào năm nào
11123,3.81,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_064.wav,mỗi ngày tôi đều dành thời gian trò chuyện cởi mở với đồng nghiệp
11124,3.75,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_065.wav,nhân tài làm gì để thể hiện trách nhiệm với xã hội
11125,3.87,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_066.wav,nên hoàn phí nhiên liệu cho hành khách chưa thực hiện chuyến bay
11126,3.37,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_067.wav,soạn thảo quy chế bổ sung về kinh doanh băng đĩa nhạc
11127,3.97,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_068.wav,đó có phải là mẹo của hương để các đối thủ khinh địch không
11128,4.69,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_069.wav,còn hằng năm thanh tra sở có tổ chức kiểm tra theo định kỳ
11129,3.97,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_070.wav,tất cả cùng hát bài ca biết ơn chủ tịch hồ chí minh
11130,4.62,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_071.wav,bà không hiểu đó thôi đô xuống tức là tiền đồng có giá hơn
11131,3.06,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_072.wav,không có ai là họ hàng thân thích ở đây cả
11132,3.53,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_073.wav,anh biết em đã trải qua sự cô đơn và đau khổ thật sự
11133,4.44,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_074.wav,lý do là giá bán đăng ký với cục quản lý dược thường
11134,3.56,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_075.wav,liệu bây giờ có thiết chế nào dám làm những điều đó hay không
11135,3.44,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_076.wav,nó quắc mắt ngó tôi như là lỗi tại tôi vậy
11136,3.06,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_077.wav,tôi và các cô bé dân tộc thường lẽo đẽo theo chân anh
11137,5.12,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_078.wav,nhưng vì ông bà phan văn dựa đã mến chân mến tay không chịu cho
11138,3.41,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_079.wav,ngày nay người ta nói về đạo ki tô của lễ kiên tín
11139,3.31,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_080.wav,chúng ta có quyền và nghĩa vụ phải bảo vệ đường biên giới
11140,3.62,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_081.wav,mỗi lần ra sông xúc tép ba luôn dẫn chúng tôi theo
11141,3.75,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_082.wav,trong khi đó khách trong nước thì không mặn mà lắm
11142,3.12,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_083.wav,như vậy đã có năm đối tượng bị bắt trong vụ án này
11143,3.37,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_084.wav,siêu máy tính mới dự đoán về sự nóng lên của trái đất
11144,3.94,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_085.wav,nhưng đa số chúng tôi không dám liều lĩnh đầu tư như anh
11145,4.12,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_086.wav,cái này chúng ta chưa đi vào chuyên nghiệp nên đương nhiên gặp khó khăn
11146,3.69,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_087.wav,muốn tháo bọ nhựa ra khỏi sản phẩm phải dùng đến thiết bị
11147,4.25,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_088.wav,ngay cả khi chồng vợ bạn có lắm tiền bạn cần tìm rõ ngọn ngành
11148,3.81,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_089.wav,trong đó trung quốc hàn quốc và nhật chiếm ưu thế lớn nhất
11149,3.69,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_090.wav,vài người năm ngoái đi cầu đường về đã mua được xe máy
11150,3.91,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_091.wav,chúng ta đang sống chậm và sống vội cùng một lúc
11151,4.06,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_092.wav,tôi đặt hết trái tim và tâm hồn của tôi vào bộ phim
11152,3.56,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_093.wav,trần thủy biển tái khẳng định sẽ trưng cầu dân ý
11153,3.19,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_094.wav,bạn nên trang bị thêm cho tủ quần áo của mình
11154,4.03,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_095.wav,việc tăng ca ở công ty của phượng được xếp vào hàng kỷ lục
11155,3.72,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_096.wav,bây giờ ổng lại hát bài em cứ đi một mình ngại gì
11156,3.03,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_097.wav,lâu ngày tôi trở thành khách hàng thân thiết của chị
11157,4.06,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_098.wav,chỉ mất mười phút cu tí đã rất thành thạo luật chơi
11158,4.19,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_099.wav,gây nguy hại cho trẻ khi cầm nắm cho vào miệng ngậm mút
11159,4.69,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_100.wav,tuổi trẻ phát động cuộc thi phóng sự ký sự tại khu vực miền trung
11160,4.56,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_101.wav,cả nhà bà ngoại cười nắc nẻ vì câu nói ngây ngô của con
11161,3.44,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_102.wav,triệu tập hai nghi phạm trong vụ hành hung nhà báo
11162,4.25,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_103.wav,những tình tiết trong phim thật sự gần gũi với đời sống người việt
11163,4.72,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_104.wav,sau đây là cuộc trao đổi với biên tập viên thu uyên
11164,4.12,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_105.wav,nhật ký biết không hôm đầu tiên đi bộ là một ngày tuyệt vời
11165,3.81,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_106.wav,theo các bác sĩ đó thú nhận công việc cũng khá dễ dàng
11166,4.16,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_107.wav,lại bị đau khớp gối lại phải đến một bệnh viện khác điều trị
11167,4.47,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_108.wav,chúng tôi tiếp tục bước chậm trên những bậc thang phủ màu rêu
11168,3.87,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_109.wav,tuy nhiên tôi cảm thấy như tuổi trẻ nam tính quá
11169,4.03,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_110.wav,vào buổi chiều phi cơ sẽ tập trận bắn đạn thật
11170,4.5,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_111.wav,cử tri phan văn bé nói thẳng đừng nghĩ là chúng tôi không tức
11171,4.25,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_112.wav,nhiều tuyến giao thông đường sắt lên bang cũng trong tình trạng tương tự
11172,3.72,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_113.wav,hai ngày đào xới nát hết cả móng nhà chẳng thấy gì
11173,3.69,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_114.wav,người ta vẫn chưa thể hiểu được sức chịu đựng của cậu bé
11174,3.31,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_115.wav,vậy vấn đề gì bà lưu tâm nhất ở lễ hội này
11175,3.44,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_116.wav,rõ ràng là hình thức nó không thật nổi bật
11176,4.12,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_117.wav,bến xe đã đình chỉ và không cho đơn vị này hoạt động trong bến
11177,3.44,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_118.wav,những điều mà chúng ta phải chứng kiến mỗi ngày trong cuộc đời
11178,3.94,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_119.wav,và ngày nào làm việc không thiện con cho một hạt đậu đen
11179,5.56,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_120.wav,theo bác sĩ vân một trong những lý do khiến món rau sống bỗng thành
11180,3.5,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_121.wav,bạn chỉ nhìn mọi việc dưới hai màu trắng hoặc đen
11181,3.87,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_122.wav,nổi bật nhất vẫn là nét đẹp nhẹ nhàng gần gũi với tự nhiên
11182,4.31,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_123.wav,đôi khi tô mì tôm bốc hơi quá mức cho phép và thế là
11183,4.12,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_124.wav,tóm tắt câu chuyện tiến cử nhân tài nói về danh nhân tô hiến thành
11184,4.06,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_125.wav,trong thời gian đầu người mới đến chưa biết cách làm việc hiệu quả
11185,5.5,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_126.wav,chủ quán ông anh quan tâm làm gì món ăn nào cũng phải có tên
11186,3.5,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_127.wav,tình trạng căng thẳng tiếp tục leo thang trên khắp thế giới
11187,3.5,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_128.wav,ngay tại các trạm cân phải xây dựng kho chứa hàng
11188,4.81,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_129.wav,tham vì không bao giờ từ chối cơ hội đóng phim ở hàn thì phải
11189,4.62,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_130.wav,than quảng ninh xanh đối thủ không dễ chơi với an đô an giang
11190,4.41,vivos/train/waves/VIVOSSPK45/VIVOSSPK45_131.wav,điện kế điện tử đang là cái cân đo đếm niềm tin của khách hàng
